LineageID,NAME,AUTHOR_DATE,COMMONNAME,INDEXNAME,CLASS_NM,ORD_NM,SO_NM,FAM_NM,SF_NM,REMARKS,ClassNum,OrderNum,SuborderNum,FamilyNum,SubfamilyNum,TimeStamp
1149,Protogobiesocinae,"Fricke, Chen & Chen 2016",ancestral clingfishes,NULL,Actinopteri,Gobiesociformes,NULL,Gobiesocidae,Protogobiesocinae,NULL,8,54,NULL,198,5,22:27.0
1151,Diademichthyinae,Whitley 1950,NULL,NULL,Actinopteri,Gobiesociformes,NULL,Gobiesocidae,Diademichthyinae,NULL,8,54,NULL,198,8,21:59.0
1152,Chorisochisminae,Briggs 1955,NULL,NULL,Actinopteri,Gobiesociformes,NULL,Gobiesocidae,Chorisochisminae,NULL,8,54,NULL,198,3,22:50.0
1153,Diplocrepinae,Briggs 1955,NULL,NULL,Actinopteri,Gobiesociformes,NULL,Gobiesocidae,Diplocrepinae,NULL,8,54,NULL,198,1,21:29.0
1154,Haplocylicinae,Briggs 1955,NULL,NULL,Actinopteri,Gobiesociformes,NULL,Gobiesocidae,Haplocylicinae,NULL,8,54,NULL,198,4,20:40.0
1155,Trachelochisminae,Briggs 1955,NULL,NULL,Actinopteri,Gobiesociformes,NULL,Gobiesocidae,Trachelochisminae,NULL,8,54,NULL,198,7,23:11.0
397,Triacanthodidae,Gill 1862,spikefishes,spikefishes,Actinopteri,Tetraodontiformes,Triacanthodoidei,Triacanthodidae,NULL,NULL,8,59,1,200,NULL,29:36.0
186,Scomberesocidae,Bleeker 1858,sauries,sauries,Actinopteri,Beloniformes,NULL,Scomberesocidae,NULL,NULL,8,52.5,NULL,201,NULL,02:55.0
398,Triacanthidae,Bleeker 1859,triplespines,triplespines,Actinopteri,Tetraodontiformes,Triacanthodoidei,Triacanthidae,NULL,NULL,8,59,1,201,NULL,30:02.0
185,Belonidae,Bonaparte 1835,needlefishes,needlefishes,Actinopteri,Beloniformes,NULL,Belonidae,NULL,NULL,8,52.5,NULL,202,NULL,26:26.0
401,Triodontidae,Bleeker 1859,threetooth puffers,puffers;threetooth,Actinopteri,Tetraodontiformes,Tetraodontoidei,Triodontidae,NULL,NULL,8,59,2,203,NULL,30:25.0
812,Hemiramphidae,Gill 1859,halfbeaks,NULL,Actinopteri,Beloniformes,NULL,Hemiramphidae,NULL,NULL,8,52.5,NULL,203,NULL,17:12.0
902,Zenarchopteridae,Fowler 1934,internally fertilized halfbeaks,NULL,Actinopteri,Beloniformes,NULL,Zenarchopteridae,NULL,NULL,8,52.5,NULL,203.2,NULL,12:29.0
183,Exocoetidae,Risso 1827,flyingfishes,flyingfishes,Actinopteri,Beloniformes,NULL,Exocoetidae,NULL,NULL,8,52.5,NULL,204,NULL,26:38.0
404,Molidae,Bonaparte 1832,molas or ocean sunfishes,molas/sunfishes;ocean,Actinopteri,Tetraodontiformes,Tetraodontoidei,Molidae,NULL,NULL,8,59,2,204,NULL,30:53.0
187,Oryziinae,Myers 1938,medakas or ricefishes,ricefishes/medakas,Actinopteri,Beloniformes,NULL,Adrianichthyidae,Oryziinae,NULL,8,52.5,NULL,205,1,27:03.0
188,Adrianichthyinae,Weber 1913,adrianichthyins,adrianichthyids,Actinopteri,Beloniformes,NULL,Adrianichthyidae,Adrianichthyinae,NULL,8,52.5,NULL,205,2,23:31.0
403,Diodontidae,Billberg 1833,porcupinefishes and burrfishes,porcupinefishes/burrfishes,Actinopteri,Tetraodontiformes,Tetraodontoidei,Diodontidae,NULL,NULL,8,59,2,205,NULL,31:20.0
682,Adrianichthyidae,Weber 1913,adrianichthyids,NULL,Actinopteri,Beloniformes,NULL,Adrianichthyidae,NULL,NULL,8,52.5,NULL,205,NULL,23:57.0
402,Tetraodontidae,Bonaparte 1831,puffers,puffers,Actinopteri,Tetraodontiformes,Tetraodontoidei,Tetraodontidae,NULL,NULL,8,59,2,206,NULL,31:44.0
190,Aplocheilidae,Bleeker 1859,Old World rivulins,rivulines;Old World,Actinopteri,Cyprinodontiformes,Aplocheiloidei,Aplocheilidae,NULL,NULL,8,52,1,207,NULL,18:42.0
523,Aracanidae,Hollard 1860,deepwater boxfishes,NULL,Actinopteri,Tetraodontiformes,Balistoidei,Aracanidae,NULL,NULL,8,59,3,207,NULL,31:58.0
949,Nothobranchiidae,Garman 1895,African rivulins,NULL,Actinopteri,Cyprinodontiformes,Aplocheiloidei,Nothobranchiidae,NULL,NULL,8,52,1,207.1,NULL,21:54.0
400,Ostraciidae,Rafinesque 1810,boxfishes,boxfishes,Actinopteri,Tetraodontiformes,Balistoidei,Ostraciidae,NULL,NULL,8,59,3,208,NULL,34:10.0
644,Rivulidae,Myers 1925,New World rivulins,Rivulines;New World,Actinopteri,Cyprinodontiformes,Aplocheiloidei,Rivulidae,NULL,NULL,8,52,1,208,NULL,09:55.0
1210,Cynolebiinae,Hoedeman 1961,pearl killifishes,NULL,Actinopteri,Cyprinodontiformes,Aplocheiloidei,Rivulidae,Cynolebiinae,NULL,8,52,1,208,3,11:39.0
1286,Kryptolebiatinae,Costa 2004,mangrove killifishes,NULL,Actinopteri,Cyprinodontiformes,Aplocheiloidei,Rivulidae,Kryptolebiatinae,NULL,8,52,1,208,2,12:18.0
1288,Rivulinae,Myers 1925,rivulines,NULL,Actinopteri,Cyprinodontiformes,Aplocheiloidei,Rivulidae,Rivulinae,NULL,8,52,1,208,1,14:22.0
1204,Pantanodontidae,Myers 1955,spine killifishes,NULL,Actinopteri,Cyprinodontiformes,Cyprinodontoidei,Pantanodontidae,NULL,NULL,8,52,2,208.1,NULL,26:11.0
468,Fundulidae,GÃ¼nther 1866,topminnows and killifishes,NULL,Actinopteri,Cyprinodontiformes,Cyprinodontoidei,Fundulidae,NULL,NULL,8,52,2,208.2,NULL,22:46.0
191,Cyprinodontidae,Wagner 1828,killifishes,killifishes,Actinopteri,Cyprinodontiformes,Cyprinodontoidei,Cyprinodontidae,NULL,NULL,8,52,2,208.3,NULL,19:36.0
625,Cyprinodontinae,Wagner 1828,pupfishes,NULL,Actinopteri,Cyprinodontiformes,Cyprinodontoidei,Cyprinodontidae,Cyprinodontinae,NULL,8,52,2,208.3,2,19:54.0
640,Cubanichthyinae,Parenti 1981,island pupfishes,NULL,Actinopteri,Cyprinodontiformes,Cyprinodontoidei,Cyprinodontidae,Cubanichthyinae,NULL,8,52,2,208.3,1,19:05.0
1170,Orestiinae,Bleeker 1859,Andean killifishes,NULL,Actinopteri,Cyprinodontiformes,Cyprinodontoidei,Cyprinodontidae,Orestiinae,NULL,8,52,2,208.3,3,21:39.0
467,Profundulidae,Hoedeman & Bronner 1951,Middle American killifishes,NULL,Actinopteri,Cyprinodontiformes,Cyprinodontoidei,Profundulidae,NULL,NULL,8,52,2,208.4,NULL,20:07.0
192,Goodeidae,Jordan & Gilbert 1883,splitfins,goodeids,Actinopteri,Cyprinodontiformes,Cyprinodontoidei,Goodeidae,NULL,NULL,8,52,2,209,NULL,22:27.0
522,Monacanthidae,Nardo 1843,filefishes,filefishes,Actinopteri,Tetraodontiformes,Balistoidei,Monacanthidae,NULL,NULL,8,59,3,209,NULL,33:58.0
623,Empetrichthyinae,"Jordan, Evermann & Clark 1930",springfishes,NULL,Actinopteri,Cyprinodontiformes,Cyprinodontoidei,Goodeidae,Empetrichthyinae,NULL,8,52,2,209,1,23:00.0
745,Goodeinae,Jordan & Gilbert 1883,Mexican splitfins,NULL,Actinopteri,Cyprinodontiformes,Cyprinodontoidei,Goodeidae,Goodeinae,NULL,8,52,2,209,2,22:10.0
1206,Fluviphylacidae,Roberts 1970,American lampeyes,NULL,Actinopteri,Cyprinodontiformes,Cyprinodontoidei,Fluviphylacidae,NULL,NULL,8,52,2,209.5,NULL,40:32.0
195,Poeciliinae,Bonaparte 1831,livebearers,livebearers,Actinopteri,Cyprinodontiformes,Cyprinodontoidei,Poeciliidae,Poeciliinae,NULL,8,52,2,210,3,46:38.0
399,Balistidae,Rafinesque 1810,triggerfishes,triggerfishes,Actinopteri,Tetraodontiformes,Balistoidei,Balistidae,NULL,NULL,8,59,3,210,NULL,32:39.0
731,Poeciliidae,Bonaparte 1831,poeciliids,poeciliids,Actinopteri,Cyprinodontiformes,Cyprinodontoidei,Poeciliidae,NULL,NULL,8,52,2,210,NULL,21:04.0
1208,Xenodexiinae,Hubbs 1950,Guatemalan poeciliids,NULL,Actinopteri,Cyprinodontiformes,Cyprinodontoidei,Poeciliidae,Xenodexiinae,NULL,8,52,2,210,1,46:19.0
1209,Tomeurinae,Eigenmann 1912,facultative viviparous poeciliids,NULL,Actinopteri,Cyprinodontiformes,Cyprinodontoidei,Poeciliidae,Tomeurinae,NULL,8,52,2,210,2,47:57.0
193,Anablepidae,Bonaparte 1831,four-eyed fishes and onesided livebearers,NULL,Actinopteri,Cyprinodontiformes,Cyprinodontoidei,Anablepidae,NULL,NULL,8,52,2,211,NULL,17:44.0
643,Anablepinae,Bonaparte 1831,four-eyed fishes,fishes;four-eyed,Actinopteri,Cyprinodontiformes,Cyprinodontoidei,Anablepidae,Anablepinae,NULL,8,52,2,211,1,17:57.0
645,Oxyzygonectinae,Parenti 1981,white-eyes,NULL,Actinopteri,Cyprinodontiformes,Cyprinodontoidei,Anablepidae,Oxyzygonectinae,NULL,8,52,2,211,3,21:18.0
1207,Aphaniidae,Hoedeman 1949,Oriental killifishes,NULL,Actinopteri,Cyprinodontiformes,Cyprinodontoidei,Aphaniidae,NULL,NULL,8,52,2,211.5,NULL,36:03.0
469,Valenciidae,Parenti 1981,European killifishes,NULL,Actinopteri,Cyprinodontiformes,Cyprinodontoidei,Valenciidae,NULL,NULL,8,52,2,212,NULL,17:16.0
196,Atherinidae,Risso 1827,Old World silversides,silversides,Actinopteri,Atheriniformes,NULL,Atherinidae,NULL,NULL,8,51.5,NULL,213,NULL,42:33.0
709,Atherininae,Risso 1827,silversides,NULL,Actinopteri,Atheriniformes,NULL,Atherinidae,Atherininae,NULL,8,51.5,NULL,213,2,38:13.0
711,Atherinomorinae,Dyer & Chernoff 1996,tropical silversides,NULL,Actinopteri,Atheriniformes,NULL,Atherinidae,Atherinomorinae,NULL,8,51.5,NULL,213,1,43:34.0
976,Bleheratherininae,Aarn & Ivantsoff 2009,New Caledonian silversides,NULL,Actinopteri,Atheriniformes,NULL,Atherinidae,Bleheratherininae,NULL,8,51.5,NULL,213,4,02:16.0
977,Craterocephalinae,Dyer & Chernoff 1996,hardyheads,NULL,Actinopteri,Atheriniformes,NULL,Atherinidae,Craterocephalinae,NULL,8,51.5,NULL,213,3,27:30.0
691,Bedotiidae,Jordan & Hubbs 1919,Malagasy rainbowfishes,NULL,Actinopteri,Atheriniformes,NULL,Bedotiidae,NULL,NULL,8,51.5,NULL,213.1,NULL,06:20.0
197,Melanotaeniidae,Gill 1894,rainbowfishes,rainbowfishes,Actinopteri,Atheriniformes,NULL,Melanotaeniidae,NULL,NULL,8,51.5,NULL,213.2,NULL,20:46.0
679,Pseudomugilidae,Kner 1867,blue eyes,blue eyes,Actinopteri,Atheriniformes,NULL,Pseudomugilidae,NULL,NULL,8,51.5,NULL,213.3,NULL,21:34.0
692,Telmatherinidae,Munro 1958,sailfin silversides,NULL,Actinopteri,Atheriniformes,NULL,Telmatherinidae,NULL,NULL,8,51.5,NULL,213.4,NULL,55:49.0
664,Notocheiridae,Schultz 1950,surf silversides,NULL,Actinopteri,Atheriniformes,NULL,Notocheiridae,NULL,NULL,8,51.5,NULL,213.6,NULL,23:20.0
952,Isonidae,Rosen 1964,surf sardines,NULL,Actinopteri,Atheriniformes,NULL,Isonidae,NULL,NULL,8,51.5,NULL,213.7,NULL,57:03.0
1315,Atherionidae,Schultz 1948,pricklenose silversides,NULL,Actinopteri,Atheriniformes,NULL,Atherionidae,NULL,NULL,8,51.5,NULL,213.9,NULL,02:36.0
624,Procatopodinae,Fowler 1916,lampeyes,NULL,Actinopteri,Cyprinodontiformes,Cyprinodontoidei,Procatopodidae,Procatopodinae,NULL,8,52,2,214,2,54:29.0
646,Aplocheilichthyinae,Myers 1928,banded lampeyes,NULL,Actinopteri,Cyprinodontiformes,Cyprinodontoidei,Procatopodidae,Aplocheilichthyinae,NULL,8,52,2,214,1,54:09.0
1205,Procatopodidae,Fowler 1916,African lampeyes,NULL,Actinopteri,Cyprinodontiformes,Cyprinodontoidei,Procatopodidae,NULL,NULL,8,52,2,214,NULL,53:51.0
712,Dentatherinidae,Patten & Ivantsoff 1983,tusked silversides,NULL,Actinopteri,Atheriniformes,NULL,Dentatherinidae,NULL,NULL,8,51.5,NULL,215,NULL,28:01.0
198,Phallostethidae,Regan 1916,priapum fishes,NULL,Actinopteri,Atheriniformes,NULL,Phallostethidae,NULL,NULL,8,51.5,NULL,216,NULL,41:22.0
708,Atherinopsinae,Fitzinger 1873,neotropical silversides,NULL,Actinopteri,Atheriniformes,NULL,Atherinopsidae,Atherinopsinae,NULL,8,51.5,NULL,217,1,53:23.0
710,Menidiinae,Schultz 1948,Gulf of Mexico silversides,NULL,Actinopteri,Atheriniformes,NULL,Atherinopsidae,Menidiinae,NULL,8,51.5,NULL,217,2,53:37.0
926,Atherinopsidae,Fitzinger 1873,New World silversides,NULL,Actinopteri,Atheriniformes,NULL,Atherinopsidae,NULL,NULL,8,51.5,NULL,217,NULL,53:06.0
199,Lampridae,Gill 1862,opahs,opahs,Actinopteri,Lampriformes,NULL,Lampridae,NULL,NULL,8,43.5,NULL,218,NULL,01:49.0
200,Veliferidae,Bleeker 1859,velifers,velifers,Actinopteri,Lampriformes,NULL,Veliferidae,NULL,NULL,8,43.5,NULL,219,NULL,02:50.0
201,Lophotidae,Bonaparte 1845,crestfishes,crestfishes,Actinopteri,Lampriformes,NULL,Lophotidae,NULL,NULL,8,43.5,NULL,220,NULL,01:57.0
202,Radiicephalidae,OsÃ³rio 1917,tapertails,tapertails,Actinopteri,Lampriformes,NULL,Radiicephalidae,NULL,NULL,8,43.5,NULL,221,NULL,02:13.0
203,Trachipteridae,Swainson 1839,ribbonfishes,ribbonfishes,Actinopteri,Lampriformes,NULL,Trachipteridae,NULL,NULL,8,43.5,NULL,222,NULL,02:41.0
204,Regalecidae,Gill 1884,oarfishes,oarfishes,Actinopteri,Lampriformes,NULL,Regalecidae,NULL,NULL,8,43.5,NULL,223,NULL,02:21.0
205,Stylephoridae,Swainson 1839,tube-eyes or thread-tails,thread-tails/tube-eyes,Actinopteri,Stylephoriformes,NULL,Stylephoridae,NULL,NULL,8,45.6,NULL,224,NULL,29:12.0
209,Monocentridae,Gill 1859,pinecone fishes,pinecone fishes,Actinopteri,Trachichthyiformes,NULL,Monocentridae,NULL,NULL,8,46.4,NULL,229,NULL,45:40.0
210,Trachichthyidae,Bleeker 1856,slimeheads,slimeheads,Actinopteri,Trachichthyiformes,NULL,Trachichthyidae,NULL,NULL,8,46.4,NULL,230,NULL,45:21.0
211,Anomalopidae,Gill 1889,lanterneye fishes,lanterneye fishes,Actinopteri,Trachichthyiformes,NULL,Anomalopidae,NULL,NULL,8,46.4,NULL,231,NULL,45:07.0
212,Diretmidae,Gill 1893,spinyfins,spinyfins,Actinopteri,Trachichthyiformes,NULL,Diretmidae,NULL,NULL,8,46.4,NULL,232,NULL,44:30.0
213,Anoplogastridae,Gill 1893,fangtooths,fangtooths,Actinopteri,Trachichthyiformes,NULL,Anoplogastridae,NULL,NULL,8,46.4,NULL,233,NULL,44:51.0
214,Berycidae,Lowe 1839,berycids or alfonsinos,alfonsinos/berycids,Actinopteri,Beryciformes,Berycoidei,Berycidae,NULL,NULL,8,46.2,1,234,NULL,43:04.0
834,Holocentridae,Bonaparte 1833,squirrelfishes and soldierfishes,NULL,Actinopteri,Holocentriformes,NULL,Holocentridae,NULL,NULL,8,46.6,NULL,235,NULL,46:37.0
835,Holocentrinae,Bonaparte 1833,squirrelfishes,NULL,Actinopteri,Holocentriformes,NULL,Holocentridae,Holocentrinae,NULL,8,46.6,NULL,235,1,09:27.0
836,Myripristinae,Nelson 1955,soldierfishes,NULL,Actinopteri,Holocentriformes,NULL,Holocentridae,Myripristinae,NULL,8,46.6,NULL,235,2,09:41.0
216,Polymixiidae,Bleeker 1859,beardfishes,beardfishes,Actinopteri,Polymixiiformes,NULL,Polymixiidae,NULL,NULL,8,46.1,NULL,236,NULL,51:00.0
217,Stephanoberycidae,Gill 1884,pricklefishes,pricklefishes,Actinopteri,Beryciformes,Stephanoberycoidei,Stephanoberycidae,NULL,NULL,8,46.2,2,237,NULL,15:14.0
665,Hispidoberycidae,Kotlyar 1981,hispidoberycids,NULL,Actinopteri,Beryciformes,Stephanoberycoidei,Hispidoberycidae,NULL,NULL,8,46.2,2,237.1,NULL,14:31.0
218,Melamphaidae,Gill 1893,bigscales,bigscales,Actinopteri,Beryciformes,Berycoidei,Melamphaidae,NULL,NULL,8,46.2,1,238,NULL,43:19.0
219,Gibberichthyidae,Parr 1933,gibberfishes,NULL,Actinopteri,Beryciformes,Stephanoberycoidei,Gibberichthyidae,NULL,NULL,8,46.2,2,239,NULL,14:10.0
220,Rondeletiidae,Goode & Bean 1895,redmouth whalefishes,whalefishes;redmouth,Actinopteri,Beryciformes,Stephanoberycoidei,Rondeletiidae,NULL,Now in Cetomimidae (Johnson et al.2009:235 [ref. 30005]).,8,46.2,2,240,NULL,23:11.0
221,Barbourisiidae,Parr 1945,velvet whalefishes,whalefishes;velvet,Actinopteri,Beryciformes,Stephanoberycoidei,Barbourisiidae,NULL,NULL,8,46.2,2,241,NULL,23:38.0
651,Cetomimidae,Goode & Bean 1895,whalefishes,whalefishes,Actinopteri,Beryciformes,Stephanoberycoidei,Cetomimidae,NULL,NULL,8,46.2,2,242,NULL,24:06.0
839,Cyttidae,GÃ¼nther 1860,lookdown dories,NULL,Actinopteri,Zeiformes,NULL,Cyttidae,NULL,NULL,8,45.4,NULL,243.1,NULL,24:12.0
841,Oreosomatinae,Bleeker 1859,NULL,NULL,Actinopteri,Zeiformes,NULL,Oreosomatidae,Oreosomatinae,NULL,8,45.4,NULL,243.2,2,25:29.0
842,Oreosomatidae,Bleeker 1859,oreos,NULL,Actinopteri,Zeiformes,NULL,Oreosomatidae,NULL,NULL,8,45.4,NULL,243.2,NULL,25:16.0
846,Pseudocyttinae,"Tyler, O'Toole & Winterbottom 2003",NULL,NULL,Actinopteri,Zeiformes,NULL,Oreosomatidae,Pseudocyttinae,NULL,8,45.4,NULL,243.2,1,26:13.0
222,Parazenidae,McAllister 1968,smooth dories,NULL,Actinopteri,Zeiformes,NULL,Parazenidae,NULL,NULL,8,45.4,NULL,243.3,NULL,25:44.0
837,Cyttopsinae,no valid family-group name description,NULL,NULL,Actinopteri,Zeiformes,NULL,Parazenidae,Cyttopsinae,NULL,8,45.4,NULL,243.3,2,24:27.0
840,Parazeninae,McAllister 1968,NULL,NULL,Actinopteri,Zeiformes,NULL,Parazenidae,Parazeninae,NULL,8,45.4,NULL,243.3,1,25:57.0
843,Zeniontidae,Myers 1960,armoreye dories,NULL,Actinopteri,Zeiformes,NULL,Zeniontidae,NULL,NULL,8,45.4,NULL,243.4,NULL,26:44.0
223,Macrurocyttinae,Myers 1960,NULL,NULL,Actinopteri,Zeiformes,NULL,Grammicolepididae,Macrurocyttinae,NULL,8,45.4,NULL,243.5,1,25:03.0
848,Grammicolepidinae,Poey 1873,NULL,NULL,Actinopteri,Zeiformes,NULL,Grammicolepididae,Grammicolepidinae,NULL,8,45.4,NULL,243.5,2,24:51.0
850,Grammicolepididae,Poey 1873,tinselfishes,NULL,Actinopteri,Zeiformes,NULL,Grammicolepididae,NULL,NULL,8,45.4,NULL,243.5,NULL,24:39.0
880,Zeidae,Rafinesque 1815,dories,NULL,Actinopteri,Zeiformes,NULL,Zeidae,NULL,NULL,8,45.4,NULL,245,NULL,26:28.0
228,Hypoptychidae,Steindachner 1880,sand-eels,sand-eels,Actinopteri,Perciformes,Gasterosteoidei,Hypoptychidae,NULL,NULL,8,64,25,249,NULL,17:04.0
652,Gasterosteidae,Bonaparte 1831,sticklebacks,sticklebacks,Actinopteri,Perciformes,Gasterosteoidei,Gasterosteidae,NULL,NULL,8,64,25,251,NULL,16:58.0
653,Aulorhynchidae,Gill 1861,tubesnouts,tubesnouts,Actinopteri,Perciformes,Gasterosteoidei,Aulorhynchidae,NULL,NULL,8,64,25,251.1,NULL,16:54.0
229,Indostomidae,Prashead & Mukerji 1929,armored sticklebacks,NULL,Actinopteri,Synbranchiformes,Indostomoidei,Indostomidae,NULL,NULL,8,48.5,2,252,NULL,57:05.0
230,Pegasidae,Bonaparte 1831,seamoths,seamoths,Actinopteri,Syngnathiformes,Dactylopteroidei,Pegasidae,NULL,NULL,8,48.2,2,253,NULL,41:55.0
231,Aulostomidae,Rafinesque 1815,trumpetfishes,trumpetfishes,Actinopteri,Syngnathiformes,Syngnathoidei,Aulostomidae,NULL,NULL,8,48.2,1,254,NULL,47:09.0
232,Fistulariidae,Stark 1828,cornetfishes,cornetfishes,Actinopteri,Syngnathiformes,Syngnathoidei,Fistulariidae,NULL,NULL,8,48.2,1,255,NULL,48:47.0
233,Centriscinae,Bonaparte 1831,shrimpfishes,shrimpfishes,Actinopteri,Syngnathiformes,Syngnathoidei,Centriscidae,Centriscinae,NULL,8,48.2,1,256,2,49:04.0
654,Macroramphosinae,Bleeker 1879,snipefishes,snipefishes,Actinopteri,Syngnathiformes,Syngnathoidei,Centriscidae,Macroramphosinae,NULL,8,48.2,1,256,1,48:31.0
656,Centriscidae,Bonaparte 1831,shrimpfishes,NULL,Actinopteri,Syngnathiformes,Syngnathoidei,Centriscidae,NULL,NULL,8,48.2,1,256,NULL,48:55.0
234,Solenostomidae,Nardo 1843,ghost pipefishes,pipefishes;ghost,Actinopteri,Syngnathiformes,Syngnathoidei,Solenostomidae,NULL,NULL,8,48.2,1,258,NULL,47:53.0
235,Syngnathidae,Bonaparte 1831,pipefishes and seahorses,NULL,Actinopteri,Syngnathiformes,Syngnathoidei,Syngnathidae,NULL,NULL,8,48.2,1,259,NULL,47:39.0
1173,Syngnathinae,Bonaparte 1831,tail-brooding pipefishes,NULL,Actinopteri,Syngnathiformes,Syngnathoidei,Syngnathidae,Syngnathinae,NULL,8,48.2,1,259,2,47:26.0
1174,Nerophinae,Kaup 1853,trunk-brooding pipefishes,NULL,Actinopteri,Syngnathiformes,Syngnathoidei,Syngnathidae,Nerophinae,Giving precedence by Hamilton et al. 2017.,8,48.2,1,259,1,48:15.0
236,Dactylopteridae,Gill 1861,helmet gurnards,gurnards;helmet,Actinopteri,Syngnathiformes,Dactylopteroidei,Dactylopteridae,NULL,NULL,8,48.2,2,260,NULL,42:31.0
237,Synbranchidae,Bonaparte 1835,swamp-eels,swamp-eels,Actinopteri,Synbranchiformes,Synbranchoidei,Synbranchidae,NULL,NULL,8,48.5,3,261,NULL,53:23.0
472,Sebastinae,Kaup 1873,rockfishes,rockfishes/rockcods,Actinopteri,Perciformes,Scorpaenoidei,Sebastidae,Sebastinae,NULL,8,64,23,262.1,1,15:13.0
474,Sebastolobinae,Matsubara 1943,thornyheads,thornyheads,Actinopteri,Perciformes,Scorpaenoidei,Sebastidae,Sebastolobinae,NULL,8,64,23,262.1,2,15:14.0
732,Sebastidae,Kaup 1873,rockfishes and rockcods,NULL,Actinopteri,Perciformes,Scorpaenoidei,Sebastidae,NULL,NULL,8,64,23,262.1,NULL,15:12.0
477,Setarchidae,Matsubara 1943,deepsea bristly scorpionfishes,NULL,Actinopteri,Perciformes,Scorpaenoidei,Setarchidae,NULL,NULL,8,64,23,262.2,NULL,15:14.0
478,Neosebastidae,Matsubara 1943,gurnard scorpionfishes,NULL,Actinopteri,Perciformes,Scorpaenoidei,Neosebastidae,NULL,NULL,8,64,23,262.3,NULL,14:53.0
475,Plectrogeniidae,Fowler 1938,stinger flatheads,NULL,Actinopteri,Perciformes,Scorpaenoidei,Plectrogeniidae,NULL,NULL,8,64,23,262.35,NULL,15:00.0
238,Scorpaenidae,Risso 1827,scorpionfishes and allies,scorpionfishes,Actinopteri,Perciformes,Scorpaenoidei,Scorpaenidae,NULL,NULL,8,64,23,262.4,NULL,15:04.0
240,Caracanthinae,Gill 1885,coral crouchers,crouchers;coral,Actinopteri,Perciformes,Scorpaenoidei,Scorpaenidae,Caracanthinae,NULL,8,64,23,262.4,3,14:40.0
473,Scorpaeninae,Risso 1827,scorpionfishes,scorpionfishes,Actinopteri,Perciformes,Scorpaenoidei,Scorpaenidae,Scorpaeninae,NULL,8,64,23,262.4,2,15:09.0
476,Pteroinae,Kaup 1873,turkeyfishes and lionfishes,turkeyfishes/lionfishes,Actinopteri,Perciformes,Scorpaenoidei,Scorpaenidae,Pteroinae,NULL,8,64,23,262.4,5,15:01.0
479,Apistidae,Gill 1859,wasp scorpionfishes,NULL,Actinopteri,Perciformes,Scorpaenoidei,Apistidae,NULL,NULL,8,64,23,262.5,NULL,14:34.0
483,Tetrarogidae,Smith 1949,waspfishes,waspfishes,Actinopteri,Perciformes,Scorpaenoidei,Tetrarogidae,NULL,NULL,8,64,23,262.6,NULL,15:18.0
239,Synanceiidae,Swainson 1839,stonefishes,NULL,Actinopteri,Perciformes,Scorpaenoidei,Synanceiidae,NULL,NULL,8,64,23,262.7,NULL,15:15.0
480,Minoinae,Jordan & Starks 1904,stingfishes,NULL,Actinopteri,Perciformes,Scorpaenoidei,Synanceiidae,Minoinae,NULL,8,64,23,262.7,10,14:51.0
481,Choridactylinae,Kaup 1859,stingers,NULL,Actinopteri,Perciformes,Scorpaenoidei,Synanceiidae,Choridactylinae,NULL,8,64,23,262.7,11,14:41.0
482,Synanceiinae,Swainson 1839,stonefishes,stonefishes,Actinopteri,Perciformes,Scorpaenoidei,Synanceiidae,Synanceiinae,NULL,8,64,23,262.7,12,15:17.0
935,Eschmeyeridae,Mandrytsa 2001,cofishes,NULL,Actinopteri,Perciformes,Scorpaenoidei,Eschmeyeridae,NULL,NULL,8,64,23,262.8,NULL,14:45.0
1074,Perryenidae,"Honma, Imamura & Kawai 2013",whitenose pigfishes,NULL,Actinopteri,Perciformes,Scorpaenoidei,Perryenidae,NULL,NULL,8,64,23,263,NULL,14:57.0
241,Aploactinidae,Jordan & Starks 1904,velvetfishes,velvetfishes,Actinopteri,Perciformes,Scorpaenoidei,Aploactinidae,NULL,NULL,8,64,23,265,NULL,14:36.0
242,Pataecidae,Gill 1872,prowfishes,prowfishes,Actinopteri,Perciformes,Scorpaenoidei,Pataecidae,NULL,NULL,8,64,23,266,NULL,14:55.0
484,Gnathanacanthidae,Gill 1892,red velvetfishes,velvetfishes;red,Actinopteri,Perciformes,Scorpaenoidei,Gnathanacanthidae,NULL,NULL,8,64,23,266.1,NULL,14:46.0
243,Congiopodidae,Gill 1889,racehorses,horsefishes,Actinopteri,Perciformes,Scorpaenoidei,Congiopodidae,NULL,NULL,8,64,23,267,NULL,14:42.0
1163,Congiopodinae,Gill 1889,pigfishes,NULL,Actinopteri,Perciformes,Scorpaenoidei,Congiopodidae,Congiopodinae,NULL,8,64,23,267,1,14:44.0
1164,Zanclorhynchinae,Mandrytsa 2001,horsefishes,NULL,Actinopteri,Perciformes,Scorpaenoidei,Congiopodidae,Zanclorhynchinae,NULL,8,64,23,267,2,15:25.0
486,Bembridae,Kaup 1873,deepwater flatheads,flatheads;deepwater,Actinopteri,Perciformes,Scorpaenoidei,Bembridae,NULL,NULL,8,64,23,267.7,NULL,14:38.0
244,Triglidae,Rafinesque 1815,searobins,searobins,Actinopteri,Perciformes,Scorpaenoidei,Triglidae,NULL,NULL,8,64,23,268,NULL,15:19.0
485,Peristediidae,Jordan & Gilbert 1883,armored gurnards,gurnards;armored,Actinopteri,Perciformes,Scorpaenoidei,Peristediidae,NULL,NULL,8,64,23,268.1,NULL,14:56.0
