NAME,LineageID,AUTHOR_DATE,COMMONNAME,INDEXNAME,CLASS_NM,ORD_Parent,ORD_NM,SO_Parent,SO_NM,FAM_Parent,FAM_NM,SF_Parent,SF_NM,Parent_id_fomula,Parent_id,Rank_id,Rank_name,REMARKS,ClassNum,OrderNum,SuborderNum,FamilyNum,SubfamilyNum,TimeStamp
Perciliidae,928,Jordan 1923,southern basses,NULL,Actinopteri,699,Centrarchiformes,1278,Percichthyoidei,1279,Perciliidae,NULL,NULL,1279,1279,50,Family,NULL,8,62.6,1,282.7,NULL,50:29.0
Moronidae,668,Jordan & Evermann 1896,white basses,NULL,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Moronidae,NULL,NULL,561,561,50,Family,NULL,8,63,NULL,283.2,NULL,35:30.0
Dinopercidae,671,Heemstra & Hecht 1986,cavebasses,cavebasses,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Dinopercidae,NULL,NULL,561,561,50,Family,NULL,8,63,NULL,283.5,NULL,35:25.0
Serranidae,258,Swainson 1839,sea basses and groupers,basses;sea/groupers,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Serranidae,NULL,NULL,561,561,50,Family,NULL,8,63,NULL,284,NULL,35:37.0
Grammistinae,259,Bleeker 1857,soapfishes,soapfishes,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Serranidae,258,Grammistinae,258,258,51,Subfamily,NULL,8,63,NULL,284,7,35:26.0
Serraninae,630,Swainson 1839,NULL,NULL,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Serranidae,258,Serraninae,258,258,51,Subfamily,NULL,8,63,NULL,284,1,35:37.0
Anthiadinae,631,Poey 1861,NULL,NULL,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Serranidae,258,Anthiadinae,258,258,51,Subfamily,NULL,8,63,NULL,284,2,35:22.0
Epinephelinae,632,Bleeker 1874,groupers,groupers,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Serranidae,258,Epinephelinae,258,258,51,Subfamily,NULL,8,63,NULL,284,3,35:25.0
Liopropomatinae,633,Poey 1867,basslets,NULL,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Serranidae,258,Liopropomatinae,258,258,51,Subfamily,NULL,8,63,NULL,284,4,35:28.0
Diploprioninae,1312,Bleeker 1874,barred soapfishes,NULL,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Serranidae,258,Diploprioninae,258,258,51,Subfamily,NULL,8,63,NULL,284,8,45:37.0
Caesioscorpididae,1319,Parenti & Randall 2020,blowhole perches,NULL,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Caesioscorpididae,NULL,NULL,561,561,50,Family,NULL,8,63,NULL,284.2,NULL,32:13.0
Hemilutjanidae,1320,Parenti & Randall 2020,grape-eyeseabasses,NULL,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Hemilutjanidae,NULL,NULL,561,561,50,Family,NULL,8,63,NULL,284.4,NULL,35:41.0
Centrogenyidae,666,Fowler 1907,false scorpionfishes,NULL,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Centrogenyidae,NULL,NULL,561,561,50,Family,NULL,8,63,NULL,284.6,NULL,35:24.0
Pseudochromidae,260,MÃ¼ller & Troschel 1849,dottybacks,dottybacks,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Pseudochromidae,NULL,NULL,561,561,50,Family,NULL,8,63,NULL,286,NULL,35:33.0
Pseudochrominae,493,MÃ¼ller & Troschel 1849,NULL,NULL,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Pseudochromidae,260,Pseudochrominae,260,260,51,Subfamily,NULL,8,63,NULL,286,1,35:33.0
Pseudoplesiopinae,494,Bleeker 1875,NULL,NULL,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Pseudochromidae,260,Pseudoplesiopinae,260,260,51,Subfamily,NULL,8,63,NULL,286,2,35:33.0
Anisochrominae,495,Smith 1954,NULL,NULL,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Pseudochromidae,260,Anisochrominae,260,260,51,Subfamily,NULL,8,63,NULL,286,3,35:21.0
Congrogadinae,626,GÃ¼nther 1862,eelblennies,eelblennies,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Pseudochromidae,260,Congrogadinae,260,260,51,Subfamily,NULL,8,63,NULL,286,4,35:24.0
Assiculinae,1084,Gill 2013,NULL,NULL,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Pseudochromidae,260,Assiculinae,260,260,51,Subfamily,NULL,8,63,NULL,286,5,35:23.0
Assiculoidinae,1085,Gill 2013,NULL,NULL,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Pseudochromidae,260,Assiculoidinae,260,260,51,Subfamily,NULL,8,63,NULL,286,6,35:23.0
Grammatidae,634,Jordan 1887,basslets,basslets,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Grammatidae,NULL,NULL,561,561,50,Family,NULL,8,63,NULL,287,NULL,35:26.0
Callanthiidae,698,Ogilby 1899,splendid perches,NULL,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Callanthiidae,NULL,NULL,561,561,50,Family,NULL,8,63,NULL,287.1,NULL,35:23.0
Plesiopidae,261,GÃ¼nther 1861,roundheads,roundheads,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Plesiopidae,NULL,NULL,561,561,50,Family,NULL,8,63,NULL,288,NULL,35:32.0
Acanthoclininae,262,GÃ¼nther 1861,spiny basslets,basslets;spiny,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Plesiopidae,261,Acanthoclininae,261,261,51,Subfamily,NULL,8,63,NULL,288,2,35:48.0
Plesiopinae,751,GÃ¼nther 1861,NULL,NULL,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Plesiopidae,261,Plesiopinae,261,261,51,Subfamily,NULL,8,63,NULL,288,1,35:32.0
Opistognathidae,341,Bonaparte 1835,jawfishes,jawfishes,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Opistognathidae,NULL,NULL,561,561,50,Family,NULL,8,63,NULL,289.2,NULL,35:30.0
Terapontidae,264,Richardson 1842,grunters or tigerfishes,grunters/tigerfishes,Actinopteri,699,Centrarchiformes,1278,Terapontoidei,1280,Terapontidae,NULL,NULL,1280,1280,50,Family,NULL,8,62.6,2,291,NULL,22:53.0
Kuhliidae,267,Jordan & Evermann 1896,flagtails or aholeholes,flagtails/aholeholes,Actinopteri,699,Centrarchiformes,1278,Terapontoidei,1280,Kuhliidae,NULL,NULL,1280,1280,50,Family,NULL,8,62.6,2,293,NULL,25:40.0
Percidae,269,Rafinesque 1815,perches and darters,perches/darters,Actinopteri,699,Perciformes,1309,Percoidei,593,Percidae,NULL,NULL,593,593,50,Family,NULL,8,64,1,295,NULL,17:33.0
Percinae,969,Rafinesque 1815,freshwater perches,NULL,Actinopteri,699,Perciformes,1309,Percoidei,593,Percidae,269,Percinae,269,269,51,Subfamily,NULL,8,64,1,295,1,17:20.0
Luciopercinae,970,Jordan & Evermann 1896,pikeperches and Danube perches,NULL,Actinopteri,699,Perciformes,1309,Percoidei,593,Percidae,269,Luciopercinae,269,269,51,Subfamily,NULL,8,64,1,295,2,17:12.0
Etheostomatinae,984,Agassiz 1850,North American darters,NULL,Actinopteri,699,Perciformes,1309,Percoidei,593,Percidae,269,Etheostomatinae,269,269,51,Subfamily,NULL,8,64,1,295,3,17:00.0
Niphonidae,1310,Jordan 1923,Ara groupers,NULL,Actinopteri,699,Perciformes,1309,Percoidei,593,Niphonidae,NULL,NULL,593,593,50,Family,NULL,8,64,1,295.1,NULL,22:59.0
Priacanthidae,270,GÃ¼nther 1859,bigeyes,bigeyes,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Priacanthidae,NULL,NULL,561,561,50,Family,NULL,8,63,NULL,296,NULL,35:32.0
Kurtidae,369,Bleeker 1859,nurseryfishes,nurseryfishes,Actinopteri,699,Kurtiformes,1177,NULL,NULL,Kurtidae,NULL,NULL,1177,1177,50,Family,NULL,8,48.3,NULL,296.5,NULL,01:17.0
Apogonidae,271,GÃ¼nther 1859,cardinalfishes,cardinalfishes,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Apogonidae,NULL,NULL,561,561,50,Family,NULL,8,63,NULL,297,NULL,35:22.0
Apogoninae,769,GÃ¼nther 1859,NULL,NULL,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Apogonidae,271,Apogoninae,271,271,51,Subfamily,NULL,8,63,NULL,297,1,35:22.0
Pseudamiinae,770,Smith 1954,NULL,NULL,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Apogonidae,271,Pseudamiinae,271,271,51,Subfamily,NULL,8,63,NULL,297,2,35:33.0
Amioidinae,1090,Fraser & Mabuchi 2014,NULL,NULL,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Apogonidae,271,Amioidinae,271,271,51,Subfamily,"In: Mabuchi, Fraser, Song, Azuma & Nishida",8,63,NULL,297,3,35:20.0
Paxtoninae,1091,Fraser & Mabuchi 2014,NULL,NULL,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Apogonidae,271,Paxtoninae,271,271,51,Subfamily,"In: Mabuchi, Fraser, Song, Azuma & Nishida",8,63,NULL,297,4,35:31.0
Sillaginidae,273,Richardson 1846,sillagos,sillagos,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Sillaginidae,NULL,NULL,561,561,50,Family,NULL,8,63,NULL,299,NULL,35:37.0
Malacanthidae,274,Poey 1861,sand tilefishes,tilefishes,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Malacanthidae,NULL,NULL,561,561,50,Family,NULL,8,63,NULL,300,NULL,21:01.0
Carangidae,278,Rafinesque 1815,"jacks, amberjacks, pompanos",amberjacks/pompanos/jacks,Actinopteri,699,Carangiformes,758,Carangoidei,1324,Carangidae,NULL,NULL,1324,1324,50,Family,NULL,8,50,6,300,NULL,27:28.0
Lactariidae,275,Boulenger 1904,false trevallies,trevallies;false,Actinopteri,699,Carangiformes,758,Centropomoidei,1299,Lactariidae,NULL,NULL,1299,1299,50,Family,NULL,8,50,1,302,NULL,59:18.0
Echeneidae,713,Rafinesque 1810,remoras and sharksuckers,remoras/sharksuckers,Actinopteri,699,Carangiformes,758,Carangoidei,1324,Echeneidae,NULL,NULL,1324,1324,50,Family,NULL,8,50,6,302,NULL,27:51.0
Rachycentridae,277,Gill 1896,cobias,cobias,Actinopteri,699,Carangiformes,758,Carangoidei,1324,Rachycentridae,NULL,NULL,1324,1324,50,Family,NULL,8,50,6,304,NULL,14:38.0
Nematistiidae,279,Gill 1862,roosterfishes,roosterfishes,Actinopteri,699,Carangiformes,758,Nematistioidei,1322,Nematistiidae,NULL,NULL,1322,1322,50,Family,NULL,8,50,4,307,NULL,07:00.0
Coryphaenidae,280,Rafinesque 1815,dolphins or dolphinfishes,dolphins/dolphinfishes,Actinopteri,699,Carangiformes,758,Carangoidei,1324,Coryphaenidae,NULL,NULL,1324,1324,50,Family,NULL,8,50,6,308,NULL,26:48.0
Menidae,281,Fitzinger 1873,moonfishes,moonfishes,Actinopteri,699,Carangiformes,758,Menoidei,1323,Menidae,NULL,NULL,1323,1323,50,Family,NULL,8,50,5,310,NULL,07:20.0
Latilidae,1325,Gill 1862,deepwater tilefishes,NULL,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Latilidae,NULL,NULL,561,561,50,Family,NULL,8,63,NULL,310,NULL,14:09.0
Emmelichthyidae,286,Poey 1867,rovers,rovers,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Emmelichthyidae,NULL,NULL,561,561,50,Family,NULL,8,63,NULL,315,NULL,35:25.0
Lutjanidae,287,Gill 1861,snappers,snappers,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Lutjanidae,NULL,NULL,561,561,50,Family,NULL,8,63,NULL,316,NULL,35:29.0
Caesionidae,288,Bonaparte 1831,fusiliers,fusiliers,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Caesionidae,NULL,NULL,561,561,50,Family,NULL,8,63,NULL,317,NULL,35:23.0
Gerreidae,290,Bleeker 1859,mojarras,mojarras,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Gerreidae,NULL,NULL,561,561,50,Family,NULL,8,63,NULL,319,NULL,35:26.0
Haemulidae,291,Gill 1885,grunts,grunts,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Haemulidae,NULL,NULL,561,561,50,Family,NULL,8,63,NULL,320,NULL,35:26.0
Haemulinae,1033,Gill 1885,NULL,NULL,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Haemulidae,291,Haemulinae,291,291,51,Subfamily,NULL,8,63,NULL,320,1,35:26.0
Plectorhinchinae,1034,Jordan & Thompson 1912,sweetlips,NULL,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Haemulidae,291,Plectorhinchinae,291,291,51,Subfamily,NULL,8,63,NULL,320,2,35:31.0
Sparidae,293,Rafinesque 1818,porgys and seabreams,porgys/seabreams,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Sparidae,NULL,NULL,561,561,50,Family,NULL,8,63,NULL,322,NULL,35:38.0
Lethrinidae,295,Bonaparte 1831,emperor snappers,emperors,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Lethrinidae,NULL,NULL,561,561,50,Family,NULL,8,63,NULL,324,NULL,21:25.0
Lethrininae,1326,Bonaparte 1831,emperors,NULL,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Lethrinidae,295,Lethrininae,295,295,51,Subfamily,NULL,8,63,NULL,324,1,18:28.0
Monotaxinae,1327,Akazaki 1961,big-eye seabreams,NULL,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Lethrinidae,295,Monotaxinae,295,295,51,Subfamily,NULL,8,63,NULL,324,2,19:36.0
Nemipteridae,296,Regan 1913,threadfin breams and spinycheeks,spinycheeks/breams;threadfin,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Nemipteridae,NULL,NULL,561,561,50,Family,NULL,8,63,NULL,325,NULL,35:30.0
Sciaenidae,297,Cuvier 1829,croakers and drums,croakers/drums,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Sciaenidae,NULL,NULL,561,561,50,Family,NULL,8,63,NULL,326,NULL,35:37.0
Polynemidae,324,Rafinesque 1815,threadfins or tassel-fishes,threadfins,Actinopteri,699,Carangiformes,758,Pleuronectoidei,1300,Polynemidae,NULL,NULL,1300,1300,50,Family,NULL,8,50,2,326.5,NULL,01:16.0
Mullidae,298,Rafinesque 1815,goatfishes,goatfishes,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Mullidae,NULL,NULL,561,561,50,Family,NULL,8,63,NULL,327,NULL,35:30.0
Leptobramidae,301,Ogilby 1913,beachsalmons,beachsalmon,Actinopteri,699,Carangiformes,758,Toxotoidei,1321,Leptobramidae,NULL,NULL,1321,1321,50,Family,NULL,8,50,3,330,NULL,06:15.0
Toxotidae,303,Bleeker 1859,archerfishes,archerfishes,Actinopteri,699,Carangiformes,758,Toxotoidei,1321,Toxotidae,NULL,NULL,1321,1321,50,Family,NULL,8,50,3,332,NULL,06:37.0
Dichistiidae,757,Smith 1935,galjoens,galjoens,Actinopteri,699,Centrarchiformes,1278,Terapontoidei,1280,Dichistiidae,NULL,NULL,1280,1280,50,Family,NULL,8,62.6,2,333,NULL,28:31.0
Oplegnathidae,312,Bleeker 1853,knifejaws,knifejaws,Actinopteri,699,Centrarchiformes,1278,Terapontoidei,1280,Oplegnathidae,NULL,NULL,1280,1280,50,Family,NULL,8,62.6,2,333.5,NULL,24:07.0
Kyphosidae,304,Jordan 1887,sea chubs,chubs;sea,Actinopteri,699,Centrarchiformes,1278,Terapontoidei,1280,Kyphosidae,NULL,NULL,1280,1280,50,Family,NULL,8,62.6,2,334,NULL,43:47.0
Girellidae,1291,Gill 1862,nibblers,NULL,Actinopteri,699,Centrarchiformes,1278,Terapontoidei,1280,Girellidae,NULL,NULL,1280,1280,50,Family,NULL,8,62.6,2,334.1,NULL,15:04.0
Scorpididae,1293,GÃ¼nther 1860,halfmoons,NULL,Actinopteri,699,Centrarchiformes,1278,Terapontoidei,1280,Scorpididae,NULL,NULL,1280,1280,50,Family,NULL,8,62.6,2,334.2,NULL,17:23.0
Microcanthidae,1292,Bleeker 1876,stripeys,NULL,Actinopteri,699,Centrarchiformes,1278,Terapontoidei,1280,Microcanthidae,NULL,NULL,1280,1280,50,Family,NULL,8,62.6,2,334.3,NULL,16:14.0
Parascorpididae,696,Smith 1949,jutjaws,jutjaws,Actinopteri,699,Centrarchiformes,1278,Terapontoidei,1280,Parascorpididae,NULL,NULL,1280,1280,50,Family,NULL,8,62.6,2,334.5,NULL,38:33.0
Monodactylidae,299,Jordan & Evermann 1898,moonies,moonies,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Monodactylidae,NULL,NULL,561,561,50,Family,NULL,8,63,NULL,335.5,NULL,35:29.0
Centrarchidae,268,Bleeker 1859,sunfishes and freshwater basses,sunfishes/basses;freshwater,Actinopteri,699,Centrarchiformes,1278,Centrarchoidei,1281,Centrarchidae,NULL,NULL,1281,1281,50,Family,NULL,8,62.6,3,339.1,NULL,53:39.0
Elassomatidae,496,Jordan 1877,pygmy sunfishes,sunfishes;pygmy,Actinopteri,699,Centrarchiformes,1278,Centrarchoidei,1281,Elassomatidae,NULL,NULL,1281,1281,50,Family,NULL,8,62.6,3,339.2,NULL,27:23.0
Enoplosidae,309,Gill 1893,oldwives,oldwives,Actinopteri,699,Centrarchiformes,1278,Centrarchoidei,1281,Enoplosidae,NULL,NULL,1281,1281,50,Family,NULL,8,62.6,3,340,NULL,26:31.0
Sinipercidae,1168,Jordan & Richardson 1910,Chinese perches,NULL,Actinopteri,699,Centrarchiformes,1278,Centrarchoidei,1281,Sinipercidae,NULL,NULL,1281,1281,50,Family,NULL,8,62.6,3,340.5,NULL,23:14.0
Polycentridae,929,Gill 1858,leaffishes,NULL,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Polycentridae,NULL,NULL,561,561,50,Family,NULL,8,63,NULL,342,NULL,35:32.0
Nandidae,311,Bleeker 1852,Asian leaffishes,leaffishes,Actinopteri,699,Anabantiformes,1183,Nandoidei,1184,Nandidae,NULL,NULL,1184,1184,50,Family,NULL,8,48.6,3,342.1,NULL,05:30.0
Badidae,505,"Barlow, Liem & Wickler 1968",chameleon fishes,NULL,Actinopteri,699,Anabantiformes,1183,Nandoidei,1184,Badidae,NULL,NULL,1184,1184,50,Family,NULL,8,48.6,3,342.2,NULL,06:05.0
Pristolepididae,1062,Regan 1913,mudperches,NULL,Actinopteri,699,Anabantiformes,1183,Nandoidei,1184,Pristolepididae,NULL,NULL,1184,1184,50,Family,NULL,8,48.6,3,342.3,NULL,05:12.0
Cichlidae,313,Bonaparte 1835,cichlids,cichlids,Actinopteri,699,Cichliformes,1187,NULL,NULL,Cichlidae,NULL,NULL,1187,1187,50,Family,NULL,8,51,NULL,344,NULL,07:36.0
Etroplinae,973,Kullander 1998,Indian and Madagascan cichlids,NULL,Actinopteri,699,Cichliformes,1187,NULL,NULL,Cichlidae,313,Etroplinae,313,313,51,Subfamily,added on Sparks ref. 29766.,8,51,NULL,344,1,14:08.0
Ptychochrominae,1014,Sparks 2004,Malagasy cichlids,NULL,Actinopteri,699,Cichliformes,1187,NULL,NULL,Cichlidae,313,Ptychochrominae,313,313,51,Subfamily,NULL,8,51,NULL,344,2,14:29.0
Cichlinae,1015,Bonaparte 1835,American cichlids,NULL,Actinopteri,699,Cichliformes,1187,NULL,NULL,Cichlidae,313,Cichlinae,313,313,51,Subfamily,NULL,8,51,NULL,344,4,13:58.0
Pseudocrenilabrinae,1016,Fowler 1934,African cichlids,NULL,Actinopteri,699,Cichliformes,1187,NULL,NULL,Cichlidae,313,Pseudocrenilabrinae,313,313,51,Subfamily,NULL,8,51,NULL,344,3,14:18.0
Embiotocidae,314,Agassiz 1853,surfperches,surfperches,Actinopteri,699,Perciformes,1309,Labroidei,595,Embiotocidae,NULL,NULL,595,595,50,Family,NULL,8,64,2,345,NULL,46:20.0
Pomacentridae,315,Bonaparte 1831,damselfishes and anemonefishes,damselfishes/anemonefishes,Actinopteri,699,Perciformes,1309,Labroidei,595,Pomacentridae,NULL,NULL,595,595,50,Family,NULL,8,64,2,346,NULL,31:44.0
Glyphisodontinae,1344,Rafinesque 1815,sergeants majors,NULL,Actinopteri,699,Perciformes,1309,Labroidei,595,Pomacentridae,315,Glyphisodontinae,315,315,51,Subfamily,NULL,8,64,2,346,3,35:17.0
Chrominae,1345,Bonaparte 1831,chromises,NULL,Actinopteri,699,Perciformes,1309,Labroidei,595,Pomacentridae,315,Chrominae,315,315,51,Subfamily,NULL,8,64,2,346,2,39:55.0
Microspathodontinae,1346,Jordan & Evermann 1898,giant damselfishes,NULL,Actinopteri,699,Perciformes,1309,Labroidei,595,Pomacentridae,315,Microspathodontinae,315,315,51,Subfamily,NULL,8,64,2,346,1,33:39.0
Pomacentrinae,1347,Bonaparte 1831,anemonefishes or clownfishes,NULL,Actinopteri,699,Perciformes,1309,Labroidei,595,Pomacentridae,315,Pomacentrinae,315,315,51,Subfamily,NULL,8,64,2,346,4,37:59.0
Cirrhitidae,316,Macleay 1841,hawkfishes,hawkfishes,Actinopteri,699,Centrarchiformes,1278,Cirrhitioidei,1282,Cirrhitidae,NULL,NULL,1282,1282,50,Family,NULL,8,62.6,4,348,NULL,28:09.0
Chironemidae,317,Gill 1862,kelpfishes,kelpfishes,Actinopteri,699,Centrarchiformes,1278,Cirrhitioidei,1282,Chironemidae,NULL,NULL,1282,1282,50,Family,NULL,8,62.6,4,349,NULL,27:45.0
Aplodactylidae,318,GÃ¼nther 1859,marblefishes,NULL,Actinopteri,699,Centrarchiformes,1278,Cirrhitioidei,1282,Aplodactylidae,NULL,NULL,1282,1282,50,Family,NULL,8,62.6,4,350,NULL,22:39.0
Cheilodactylidae,319,Bonaparte 1850,fingerfins,fingerfins/morwongs,Actinopteri,699,Centrarchiformes,1278,Cirrhitioidei,1282,Cheilodactylidae,NULL,NULL,1282,1282,50,Family,NULL,8,62.6,4,351,NULL,11:46.0
Latridae,320,Gill 1862,trumpeters,trumpeters,Actinopteri,699,Centrarchiformes,1278,Cirrhitioidei,1282,Latridae,NULL,NULL,1282,1282,50,Family,NULL,8,62.6,4,352,NULL,24:38.0
Cepolidae,321,Rafinesque 1815,bandfishes,bandfishes,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Cepolidae,NULL,NULL,561,561,50,Family,NULL,8,63,NULL,354,NULL,35:24.0
Cepolinae,1142,Rafinesque 1815,NULL,NULL,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Cepolidae,321,Cepolinae,321,321,51,Subfamily,NULL,8,63,NULL,354,1,35:24.0
Owstoniinae,1143,"Jordan, Tanaka & Snyder 1913",NULL,NULL,Actinopteri,699,Perciformes *sedis mutabilis*,561,NULL,NULL,Cepolidae,321,Owstoniinae,321,321,51,Subfamily,NULL,8,63,NULL,354,2,35:31.0
Mugilidae,322,Jarocki 1822,mullets,mullets,Actinopteri,699,Mugiliformes,1175,NULL,NULL,Mugilidae,NULL,NULL,1175,1175,50,Family,NULL,8,53,NULL,355,NULL,47:49.0
Sphyraenidae,323,Rafinesque 1815,barracudas,barracudas,Actinopteri,699,Carangiformes,758,Centropomoidei,1299,Sphyraenidae,NULL,NULL,1299,1299,50,Family,NULL,8,50,1,356,NULL,00:06.0
Labridae,325,Cuvier 1816,wrasses,wrasses,Actinopteri,699,Perciformes,1309,Labroidei,595,Labridae,NULL,NULL,595,595,50,Family,NULL,8,64,2,358,NULL,47:02.0
Odacidae,326,GÃ¼nther 1861,cales,NULL,Actinopteri,699,Perciformes,1309,Labroidei,595,Odacidae,NULL,NULL,595,595,50,Family,NULL,8,64,2,359,NULL,30:50.0
Scaridae,327,Rafinesque 1810,parrotfishes,parrotfishes,Actinopteri,699,Perciformes,1309,Labroidei,595,Scaridae,NULL,NULL,595,595,50,Family,NULL,8,64,2,360,NULL,32:03.0
Scarinae,641,Rafinesque 1810,NULL,NULL,Actinopteri,699,Perciformes,1309,Labroidei,595,Scaridae,327,Scarinae,327,327,51,Subfamily,NULL,8,64,2,360,1,31:26.0
Sparisomatinae,642,Gill 1893,NULL,NULL,Actinopteri,699,Perciformes,1309,Labroidei,595,Scaridae,327,Sparisomatinae,327,327,51,Subfamily,NULL,8,64,2,360,2,31:10.0
Zoarcidae,329,Swainson 1839,eelpouts,eelpouts,Actinopteri,699,Perciformes,1309,Zoarcoidei,596,Zoarcidae,NULL,NULL,596,596,50,Family,NULL,8,64,6,362,NULL,35:54.0
Gymnelinae,893,Gill 1863,pouts,NULL,Actinopteri,699,Perciformes,1309,Zoarcoidei,596,Zoarcidae,329,Gymnelinae,329,329,51,Subfamily,NULL,8,64,6,362,5,36:28.0
Lycodinae,894,Gill 1861,NULL,NULL,Actinopteri,699,Perciformes,1309,Zoarcoidei,596,Zoarcidae,329,Lycodinae,329,329,51,Subfamily,NULL,8,64,6,362,2,36:24.0
Lycozoarcinae,895,Andriashev 1939,NULL,NULL,Actinopteri,699,Perciformes,1309,Zoarcoidei,596,Zoarcidae,329,Lycozoarcinae,329,329,51,Subfamily,NULL,8,64,6,362,3,36:23.0
Zoarcinae,896,Swainson 1839,eelpouts,NULL,Actinopteri,699,Perciformes,1309,Zoarcoidei,596,Zoarcidae,329,Zoarcinae,329,329,51,Subfamily,NULL,8,64,6,362,4,35:49.0
Anarhichadidae,332,Bonaparte 1835,wolffishes,wolffishes,Actinopteri,699,Perciformes,1309,Zoarcoidei,596,Anarhichadidae,NULL,NULL,596,596,50,Family,NULL,8,64,6,362.1,NULL,34:12.0
Neozoarcidae,1224,Jordan & Snyder 1902,NULL,NULL,Actinopteri,699,Perciformes,1309,Zoarcoidei,596,Neozoarcidae,NULL,NULL,596,596,50,Family,NULL,8,64,6,362.2,NULL,36:22.0
Eulophiidae,1225,Smith 1902,NULL,NULL,Actinopteri,699,Perciformes,1309,Zoarcoidei,596,Eulophiidae,NULL,NULL,596,596,50,Family,NULL,8,64,6,362.3,NULL,36:29.0
Stichaeidae,330,Gill 1864,pricklebacks,pricklebacks,Actinopteri,699,Perciformes,1309,Zoarcoidei,596,Stichaeidae,NULL,NULL,596,596,50,Family,NULL,8,64,6,363,NULL,36:00.0
Stichaeinae,787,Gill 1864,NULL,NULL,Actinopteri,699,Perciformes,1309,Zoarcoidei,596,Stichaeidae,330,Stichaeinae,330,330,51,Subfamily,NULL,8,64,6,363,1,36:19.0
Chirolophinae,790,Jordan & Evermann 1898,NULL,NULL,Actinopteri,699,Perciformes,1309,Zoarcoidei,596,Stichaeidae,330,Chirolophinae,330,330,51,Subfamily,NULL,8,64,6,363,3,36:32.0
Xiphisterinae,791,Jordan 1880,NULL,NULL,Actinopteri,699,Perciformes,1309,Zoarcoidei,596,Stichaeidae,330,Xiphisterinae,330,330,51,Subfamily,NULL,8,64,6,363,5,35:57.0
